CRM ID,Analysis Method,Element,Unit,Certified Value,1SD
OREAS 298,Borate / Peroxide Fusion ICP,Sn,ppm,1.305555556,IND
OREAS 298,Borate / Peroxide Fusion ICP,CaO,wt.%,0.734166667,IND
OREAS 298,Borate / Peroxide Fusion ICP,Lu,ppm,0.147888889,IND
OREAS 298,Borate / Peroxide Fusion ICP,Sr,ppm,32.26111111,IND
OREAS 298,Borate / Peroxide Fusion ICP,Cd,ppm,< 10,IND
OREAS 298,Borate / Peroxide Fusion ICP,MgO,wt.%,0.485,IND
OREAS 298,Borate / Peroxide Fusion ICP,Ta,ppm,0.833333333,IND
OREAS 298,Borate / Peroxide Fusion ICP,Ce,ppm,34.24166667,IND
OREAS 298,Borate / Peroxide Fusion ICP,MnO,wt.%,0.02,IND
OREAS 298,Borate / Peroxide Fusion ICP,Tb,ppm,0.403333333,IND
OREAS 298,Borate / Peroxide Fusion ICP,Co,ppm,26.05,IND
OREAS 298,Borate / Peroxide Fusion ICP,Mo,ppm,< 8,IND
OREAS 298,Borate / Peroxide Fusion ICP,Th,ppm,10.91111111,IND
OREAS 298,Borate / Peroxide Fusion ICP,Cr,ppm,142.6194264,IND
OREAS 298,Borate / Peroxide Fusion ICP,Na2O,wt.%,0.4,IND
OREAS 298,Borate / Peroxide Fusion ICP,TiO2,wt.%,0.175833333,IND
OREAS 298,Borate / Peroxide Fusion ICP,Cs,ppm,2.013333333,IND
OREAS 298,Borate / Peroxide Fusion ICP,Nb,ppm,3.5,IND
OREAS 298,Borate / Peroxide Fusion ICP,Tm,ppm,0.177222222,IND
OREAS 298,Borate / Peroxide Fusion ICP,Cu,ppm,119.8333333,IND
OREAS 298,Borate / Peroxide Fusion ICP,Nd,ppm,14.68888889,IND
OREAS 298,Borate / Peroxide Fusion ICP,V,ppm,19.15,IND
OREAS 298,Borate / Peroxide Fusion ICP,Dy,ppm,2.405555556,IND
OREAS 298,Borate / Peroxide Fusion ICP,Ni,ppm,56.75,IND
OREAS 298,Borate / Peroxide Fusion ICP,W,ppm,3.65,IND
OREAS 298,Borate / Peroxide Fusion ICP,Er,ppm,1.215,IND
OREAS 298,Borate / Peroxide Fusion ICP,P2O5,wt.%,0.02125,IND
OREAS 298,Borate / Peroxide Fusion ICP,Y,ppm,10.89166667,IND
OREAS 298,Borate / Peroxide Fusion ICP,Eu,ppm,0.589444444,IND
OREAS 298,Borate / Peroxide Fusion ICP,Pb,ppm,110.5,IND
OREAS 298,Borate / Peroxide Fusion ICP,Yb,ppm,1.086111111,IND
OREAS 298,Borate / Peroxide Fusion ICP,Fe2O3,wt.%,3.310833333,IND
OREAS 298,Borate / Peroxide Fusion ICP,Pr,ppm,3.848888889,IND
OREAS 298,Borate / Peroxide Fusion ICP,Zr,ppm,115.5111111,IND
OREAS 298,Borate / Peroxide Fusion ICP,Ga,ppm,5.052222222,IND
OREAS 298,Borate / Peroxide Fusion ICP,Rb,ppm,33.91666667,IND
OREAS 298,Borate / Peroxide Fusion ICP,Gd,ppm,2.680555556,IND
OREAS 298,Borate / Peroxide Fusion ICP,S,wt.%,0.698117833,IND
OREAS 298,4-Acid Digestion,B,ppm,0.193348297,IND
OREAS 298,4-Acid Digestion,Hg,ppm,0.430948131,IND
OREAS 298,4-Acid Digestion,Se,ppm,0.806395,IND
OREAS 298,4-Acid Digestion,Ge,ppm,0.260606061,IND
OREAS 298,4-Acid Digestion,Re,ppm,0.003066667,IND
OREAS 298,Infrared Combustion,C,wt.%,0.068660129,IND
OREAS 299,Pb Fire Assay,Pd,ppb,14.16666667,IND
OREAS 299,Pb Fire Assay,Pt,ppb,< 5,IND
OREAS 299,Borate / Peroxide Fusion ICP,Al2O3,wt.%,5.879166667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Ge,ppm,< 10,IND
OREAS 299,Borate / Peroxide Fusion ICP,Sb,ppm,37,IND
OREAS 299,Borate / Peroxide Fusion ICP,As,ppm,66.41666667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Hf,ppm,8.866666667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Sc,ppm,5,IND
OREAS 299,Borate / Peroxide Fusion ICP,B,ppm,91,IND
OREAS 299,Borate / Peroxide Fusion ICP,Ho,ppm,0.608333333,IND
OREAS 299,Borate / Peroxide Fusion ICP,Se,ppm,< 40,IND
OREAS 299,Borate / Peroxide Fusion ICP,Ba,ppm,353.75,IND
OREAS 299,Borate / Peroxide Fusion ICP,K2O,wt.%,1.328333333,IND
OREAS 299,Borate / Peroxide Fusion ICP,SiO2,wt.%,83.1275,IND
OREAS 299,Borate / Peroxide Fusion ICP,Be,ppm,< 0.2,IND
OREAS 299,Borate / Peroxide Fusion ICP,La,ppm,25.70555556,IND
OREAS 299,Borate / Peroxide Fusion ICP,Sm,ppm,4.223333333,IND
OREAS 299,Borate / Peroxide Fusion ICP,Bi,ppm,29,IND
OREAS 299,Borate / Peroxide Fusion ICP,Li,ppm,< 15,IND
OREAS 299,Borate / Peroxide Fusion ICP,Sn,ppm,2.388888889,IND
OREAS 299,Borate / Peroxide Fusion ICP,CaO,wt.%,0.651666667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Lu,ppm,0.266666667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Sr,ppm,46.78888889,IND
OREAS 299,Borate / Peroxide Fusion ICP,Cd,ppm,< 10,IND
OREAS 299,Borate / Peroxide Fusion ICP,MgO,wt.%,0.8025,IND
OREAS 299,Borate / Peroxide Fusion ICP,Ta,ppm,1.166666667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Ce,ppm,50.98888889,IND
OREAS 299,Borate / Peroxide Fusion ICP,MnO,wt.%,0.03,IND
OREAS 299,Borate / Peroxide Fusion ICP,Tb,ppm,0.538888889,IND
OREAS 299,Borate / Peroxide Fusion ICP,Co,ppm,25.24166667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Mo,ppm,< 8,IND
OREAS 299,Borate / Peroxide Fusion ICP,Th,ppm,14.13333333,IND
OREAS 299,Borate / Peroxide Fusion ICP,Cr,ppm,158.4066171,IND
OREAS 299,Borate / Peroxide Fusion ICP,Na2O,wt.%,0.4915,IND
OREAS 299,Borate / Peroxide Fusion ICP,TiO2,wt.%,0.514166667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Cs,ppm,3.753888889,IND
OREAS 299,Borate / Peroxide Fusion ICP,Nb,ppm,9.479166667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Tm,ppm,0.276666667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Cu,ppm,407.8333333,IND
OREAS 299,Borate / Peroxide Fusion ICP,Nd,ppm,21.72777778,IND
OREAS 299,Borate / Peroxide Fusion ICP,V,ppm,49.3625,IND
OREAS 299,Borate / Peroxide Fusion ICP,Dy,ppm,3.128333333,IND
OREAS 299,Borate / Peroxide Fusion ICP,Ni,ppm,55.58333333,IND
OREAS 299,Borate / Peroxide Fusion ICP,W,ppm,5.872222222,IND
OREAS 299,Borate / Peroxide Fusion ICP,Er,ppm,1.785,IND
OREAS 299,Borate / Peroxide Fusion ICP,P2O5,wt.%,0.029583333,IND
OREAS 299,Borate / Peroxide Fusion ICP,Y,ppm,16.42916667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Eu,ppm,0.735,IND
OREAS 299,Borate / Peroxide Fusion ICP,Pb,ppm,123.1666667,IND
OREAS 299,Borate / Peroxide Fusion ICP,Yb,ppm,1.885888889,IND
OREAS 299,Borate / Peroxide Fusion ICP,Fe2O3,wt.%,3.663333333,IND
OREAS 299,Borate / Peroxide Fusion ICP,Pr,ppm,5.987777778,IND
OREAS 299,Borate / Peroxide Fusion ICP,Zr,ppm,352.0833333,IND
OREAS 299,Borate / Peroxide Fusion ICP,Ga,ppm,8.494444444,IND
OREAS 299,Borate / Peroxide Fusion ICP,Rb,ppm,65.33333333,IND
OREAS 299,Borate / Peroxide Fusion ICP,Gd,ppm,3.719555556,IND
OREAS 299,Borate / Peroxide Fusion ICP,S,wt.%,0.579985083,IND
OREAS 299,Infrared Combustion,C,wt.%,0.057874686,IND
OREAS 299,Borate Fusion XRF,Bi,ppm,< 27,IND
OREAS 299,Borate Fusion XRF,Lu2O3,ppm,< 1,IND
OREAS 299,Borate Fusion XRF,SrO,ppm,85.64197915,IND
OREAS 299,Borate Fusion XRF,CeO2,ppm,171.6666667,IND
OREAS 299,Borate Fusion XRF,Mo,ppm,68.95287609,IND
OREAS 299,Borate Fusion XRF,Ta,ppm,39.39071329,IND
OREAS 299,Borate Fusion XRF,Cl,ppm,34.79166667,IND
OREAS 299,Borate Fusion XRF,Nb2O5,ppm,< 3,IND
OREAS 299,Borate Fusion XRF,Tb4O7,ppm,51,IND
OREAS 299,Borate Fusion XRF,Co,ppm,19.27867827,IND
OREAS 299,Borate Fusion XRF,Nd2O3,ppm,< 50,IND
OREAS 299,Borate Fusion XRF,Th,ppm,55.07689604,IND
OREAS 299,Borate Fusion XRF,Cs,ppm,< 47,IND
OREAS 299,Borate Fusion XRF,Ni,ppm,54.80251772,IND
OREAS 299,Borate Fusion XRF,Tm2O3,ppm,< 2,IND
OREAS 299,Borate Fusion XRF,Dy2O3,ppm,< 35,IND
OREAS 299,Borate Fusion XRF,Pr6O11,ppm,< 20,IND
OREAS 299,Borate Fusion XRF,U3O8,ppm,53.9848,IND
OREAS 299,Borate Fusion XRF,Er2O3,ppm,18,IND
OREAS 299,Borate Fusion XRF,Rb,ppm,< 18,IND
OREAS 299,Borate Fusion XRF,W,ppm,32.61961406,IND
OREAS 299,Borate Fusion XRF,Eu2O3,ppm,< 15,IND
OREAS 299,Borate Fusion XRF,Sb,ppm,640.0482348,IND
OREAS 299,Borate Fusion XRF,Y2O3,ppm,50,IND
OREAS 299,Borate Fusion XRF,Gd2O3,ppm,< 2,IND
OREAS 299,Borate Fusion XRF,Sc,ppm,< 1,IND
OREAS 299,Borate Fusion XRF,Yb2O3,ppm,< 2,IND
OREAS 299,Borate Fusion XRF,Ho2O3,ppm,< 2,IND
OREAS 299,Borate Fusion XRF,Sm2O3,ppm,< 10,IND
OREAS 299,Borate Fusion XRF,La2O3,ppm,< 40,IND
OREAS 299,Borate Fusion XRF,Sn,ppm,38.24756704,IND
OREAS 299,4-Acid Digestion,B,ppm,0.113083009,IND
OREAS 299,4-Acid Digestion,Hg,ppm,0.276375492,IND
OREAS 299,4-Acid Digestion,Se,ppm,0.87235303,IND
OREAS 299,4-Acid Digestion,Ge,ppm,0.2164,IND
OREAS 299,4-Acid Digestion,Re,ppm,0.008386111,IND
OREAS 30a,Borate Fusion XRF,Cl,ppm,83.33333333,IND
OREAS 30a,Borate Fusion XRF,HfO2,ppm,< 100,IND
OREAS 30a,Borate Fusion XRF,V2O5,ppm,328.2916667,IND
OREAS 30a,Borate Fusion XRF,Co,ppm,< 100,IND
OREAS 30a,Borate Fusion XRF,Ni,ppm,< 100,IND
OREAS 30a,Borate Fusion XRF,Zn,ppm,160.6683805,IND
OREAS 30a,Borate Fusion XRF,Cu,ppm,133.3333333,IND
OREAS 30a,Borate Fusion XRF,Pb,ppm,< 100,IND
OREAS 30a,Borate Fusion XRF,ZrO2,ppm,366.6666667,IND
OREAS 30a,Infrared Combustion,C,wt.%,0.021747436,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Ag,ppm,< 5,IND
OREAS 30a,Borate / Peroxide Fusion ICP,In,ppm,0.246666667,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Se,ppm,6.591666667,IND
OREAS 30a,Borate / Peroxide Fusion ICP,As,ppm,< 4,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Na,wt.%,2.354622898,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Sn,ppm,2.173333333,IND
OREAS 30a,Borate / Peroxide Fusion ICP,B,ppm,< 50,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Pb,ppm,3.895555556,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Te,ppm,< 0.5,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Bi,ppm,0.074444444,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Re,ppm,< 0.1,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Tl,ppm,< 0.5,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Cd,ppm,< 10,IND
OREAS 30a,Borate / Peroxide Fusion ICP,S,wt.%,0.04,IND
OREAS 30a,Borate / Peroxide Fusion ICP,W,ppm,0.658333333,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Ge,ppm,1.2168,IND
OREAS 30a,Borate / Peroxide Fusion ICP,Sb,ppm,< 0.5,IND
OREAS 30a,4-Acid Digestion,Re,ppm,< 0.002,IND
OREAS 30a,4-Acid Digestion,Se,ppm,< 1,IND
OREAS 30a,4-Acid Digestion,Sb,ppm,0.160703704,IND
OREAS 30a,4-Acid Digestion,Te,ppm,< 0.05,IND
OREAS 30a,Aqua Regia Digestion,B,ppm,< 10,IND
OREAS 30a,Aqua Regia Digestion,Ho,ppm,0.442833333,IND
OREAS 30a,Aqua Regia Digestion,Ru,ppb,8.333333333,IND
OREAS 30a,Aqua Regia Digestion,Dy,ppm,2.526611111,IND
OREAS 30a,Aqua Regia Digestion,Nb,ppm,5.251138889,IND
OREAS 30a,Aqua Regia Digestion,Sb,ppm,0.0696,IND
OREAS 30a,Aqua Regia Digestion,Er,ppm,1.075416667,IND
OREAS 30a,Aqua Regia Digestion,Nd,ppm,22.34444444,IND
OREAS 30a,Aqua Regia Digestion,Se,ppm,0.273571429,IND
OREAS 30a,Aqua Regia Digestion,Eu,ppm,0.875555556,IND
OREAS 30a,Aqua Regia Digestion,Pd,ppb,< 10,IND
OREAS 30a,Aqua Regia Digestion,Sm,ppm,3.604555556,IND
OREAS 30a,Aqua Regia Digestion,Gd,ppm,3.324277778,IND
OREAS 30a,Aqua Regia Digestion,Pr,ppm,5.097611111,IND
OREAS 30a,Aqua Regia Digestion,Te,ppm,< 0.01,IND
OREAS 30a,Aqua Regia Digestion,Hf,ppm,0.555166667,IND
OREAS 30a,Aqua Regia Digestion,Pt,ppb,1.444444444,IND
OREAS 30a,Aqua Regia Digestion,Tm,ppm,0.156333333,IND
OREAS 30a,Aqua Regia Digestion,Hg,ppm,< 0.01,IND
OREAS 30a,Aqua Regia Digestion,Re,ppm,< 0.001,IND
OREAS 315,Borate Fusion XRF,Ag,ppm,80,IND
OREAS 315,Borate Fusion XRF,Hg,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,Sn,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,Bi,ppm,100,IND
OREAS 315,Borate Fusion XRF,In,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,SrO,ppm,80.55555556,IND
OREAS 315,Borate Fusion XRF,Cd,ppm,187.5,IND
OREAS 315,Borate Fusion XRF,La,ppm,63.94952251,IND
OREAS 315,Borate Fusion XRF,Ta,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,Ce,ppm,94.97449256,IND
OREAS 315,Borate Fusion XRF,Mo,ppm,< 50,IND
OREAS 315,Borate Fusion XRF,Te,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,Co,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,Nb,ppm,73.33333333,IND
OREAS 315,Borate Fusion XRF,Tl,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,Cr2O3,ppm,298.46,IND
OREAS 315,Borate Fusion XRF,Ni,ppm,277.1111111,IND
OREAS 315,Borate Fusion XRF,V2O5,ppm,205.5155556,IND
OREAS 315,Borate Fusion XRF,Cs,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,Rb,ppm,145.8333333,IND
OREAS 315,Borate Fusion XRF,W,ppm,< 10,IND
OREAS 315,Borate Fusion XRF,Ga,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,Sb,ppm,54.16666667,IND
OREAS 315,Borate Fusion XRF,Y,ppm,< 39,IND
OREAS 315,Borate Fusion XRF,Ge,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,Sc,ppm,< 100,IND
OREAS 315,Borate Fusion XRF,Zr,ppm,145.8333333,IND
OREAS 315,Borate Fusion XRF,Hf,ppm,< 80,IND
OREAS 315,Borate Fusion XRF,Se,ppm,< 100,IND
OREAS 315,Borate / Peroxide Fusion ICP,Na,wt.%,0.09272997,IND
OREAS 315,Borate / Peroxide Fusion ICP,Se,ppm,< 20,IND
OREAS 315,Borate / Peroxide Fusion ICP,Te,ppm,1.85,IND
OREAS 315,Borate / Peroxide Fusion ICP,Re,ppm,< 1,IND
OREAS 315,Borate / Peroxide Fusion ICP,Sn,ppm,< 10,IND
OREAS 315,4-Acid Digestion,Ba,wt.%,0.10941688,IND
OREAS 315,4-Acid Digestion,Nb,ppm,4.945022816,IND
OREAS 315,4-Acid Digestion,Ge,ppm,0.194222222,IND
OREAS 315,4-Acid Digestion,Re,ppm,0.019833333,IND
OREAS 315,Aqua Regia Digestion,Au,ppm,0.08374,IND
OREAS 315,Aqua Regia Digestion,Ge,ppm,0.158707268,IND
OREAS 315,Aqua Regia Digestion,Pt,ppb,4.916666667,IND
OREAS 315,Aqua Regia Digestion,B,ppm,9.604444444,IND
OREAS 315,Aqua Regia Digestion,Nb,ppm,0.0745,IND
OREAS 315,Aqua Regia Digestion,Re,ppm,0.018158333,IND
OREAS 315,Aqua Regia Digestion,Ba,wt.%,0.006313438,IND
OREAS 315,Aqua Regia Digestion,Pd,ppb,14.66666667,IND
OREAS 316,Borate Fusion XRF,Ag,ppm,95.83333333,IND
OREAS 316,Borate Fusion XRF,Hg,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Se,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Bi,ppm,150,IND
OREAS 316,Borate Fusion XRF,In,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Sn,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Cd,ppm,292.7777778,IND
OREAS 316,Borate Fusion XRF,La,ppm,71.05502501,IND
OREAS 316,Borate Fusion XRF,SrO,ppm,82.59041667,IND
OREAS 316,Borate Fusion XRF,Ce,ppm,115.3261695,IND
OREAS 316,Borate Fusion XRF,Mo,ppm,< 50,IND
OREAS 316,Borate Fusion XRF,Ta,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Co,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Na2O,wt.%,0.341214286,IND
OREAS 316,Borate Fusion XRF,Te,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Cr2O3,ppm,180.402381,IND
OREAS 316,Borate Fusion XRF,Nb,ppm,98.33333333,IND
OREAS 316,Borate Fusion XRF,Tl,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Cs,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Ni,ppm,127.2222222,IND
OREAS 316,Borate Fusion XRF,V2O5,ppm,160.8855556,IND
OREAS 316,Borate Fusion XRF,Ga,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Rb,ppm,140.8333333,IND
OREAS 316,Borate Fusion XRF,W,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Ge,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Sb,ppm,120,IND
OREAS 316,Borate Fusion XRF,Y,ppm,< 39,IND
OREAS 316,Borate Fusion XRF,Hf,ppm,< 80,IND
OREAS 316,Borate Fusion XRF,Sc,ppm,< 100,IND
OREAS 316,Borate Fusion XRF,Zr,ppm,137.5,IND
OREAS 316,Borate / Peroxide Fusion ICP,Na,wt.%,0.071092977,IND
OREAS 316,Borate / Peroxide Fusion ICP,Se,ppm,< 20,IND
OREAS 316,Borate / Peroxide Fusion ICP,Te,ppm,0.944166667,IND
OREAS 316,Borate / Peroxide Fusion ICP,Re,ppm,< 1,IND
OREAS 316,Borate / Peroxide Fusion ICP,Sn,ppm,3.513333333,IND
OREAS 316,4-Acid Digestion,Ba,wt.%,0.090266,IND
OREAS 316,4-Acid Digestion,Nb,ppm,4.04551684,IND
OREAS 316,4-Acid Digestion,Ta,ppm,0.286545618,IND
OREAS 316,4-Acid Digestion,Ge,ppm,0.236388889,IND
OREAS 316,4-Acid Digestion,Re,ppm,0.03825,IND
OREAS 316,4-Acid Digestion,Ti,wt.%,0.146897148,IND
OREAS 316,Aqua Regia Digestion,Au,ppm,0.132616667,IND
OREAS 316,Aqua Regia Digestion,Ge,ppm,0.170204651,IND
OREAS 316,Aqua Regia Digestion,Pd,ppb,23.33333333,IND
OREAS 316,Aqua Regia Digestion,B,ppm,13.00666667,IND
OREAS 316,Aqua Regia Digestion,Na,wt.%,0.012909319,IND
OREAS 316,Aqua Regia Digestion,Pt,ppb,< 5,IND
OREAS 316,Aqua Regia Digestion,Ba,wt.%,0.004292813,IND
OREAS 316,Aqua Regia Digestion,Nb,ppm,0.094583333,IND
OREAS 316,Aqua Regia Digestion,Re,ppm,0.035133333,IND
OREAS 317,Borate Fusion XRF,Ag,ppm,227.5,IND
OREAS 317,Borate Fusion XRF,Hg,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Se,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Bi,ppm,87.5,IND
OREAS 317,Borate Fusion XRF,In,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Sn,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Cd,ppm,412.7777778,IND
OREAS 317,Borate Fusion XRF,La,ppm,< 90,IND
OREAS 317,Borate Fusion XRF,SrO,ppm,153.3088889,IND
OREAS 317,Borate Fusion XRF,Ce,ppm,88.19060024,IND
OREAS 317,Borate Fusion XRF,Mo,ppm,< 50,IND
OREAS 317,Borate Fusion XRF,Ta,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Co,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Na2O,wt.%,0.674190476,IND
OREAS 317,Borate Fusion XRF,Te,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Cr2O3,ppm,155.5633333,IND
OREAS 317,Borate Fusion XRF,Nb,ppm,135,IND
OREAS 317,Borate Fusion XRF,Tl,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Cs,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Ni,ppm,142.7777778,IND
OREAS 317,Borate Fusion XRF,V2O5,ppm,94.63,IND
OREAS 317,Borate Fusion XRF,Ga,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Rb,ppm,133.75,IND
OREAS 317,Borate Fusion XRF,W,ppm,< 10,IND
OREAS 317,Borate Fusion XRF,Ge,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Sb,ppm,205,IND
OREAS 317,Borate Fusion XRF,Y,ppm,< 39,IND
OREAS 317,Borate Fusion XRF,Hf,ppm,< 80,IND
OREAS 317,Borate Fusion XRF,Sc,ppm,< 100,IND
OREAS 317,Borate Fusion XRF,Zr,ppm,200,IND
OREAS 317,Borate / Peroxide Fusion ICP,Hf,ppm,1.680416667,IND
OREAS 317,Borate / Peroxide Fusion ICP,Re,ppm,0.050049167,IND
OREAS 317,Borate / Peroxide Fusion ICP,Ta,ppm,0.455166667,IND
OREAS 317,Borate / Peroxide Fusion ICP,Lu,ppm,0.194829167,IND
OREAS 317,Borate / Peroxide Fusion ICP,Sc,ppm,3.916666667,IND
OREAS 317,Borate / Peroxide Fusion ICP,Te,ppm,1.508333333,IND
OREAS 317,Borate / Peroxide Fusion ICP,Na,wt.%,0.058110781,IND
OREAS 317,Borate / Peroxide Fusion ICP,Sn,ppm,4.809583333,IND
OREAS 317,Borate / Peroxide Fusion ICP,W,ppm,1.55547619,IND
OREAS 317,4-Acid Digestion,Ba,wt.%,0.081762745,IND
OREAS 317,4-Acid Digestion,Nb,ppm,2.94873178,IND
OREAS 317,4-Acid Digestion,Ge,ppm,0.232722222,IND
OREAS 317,4-Acid Digestion,Ta,ppm,0.236982192,IND
OREAS 317,Aqua Regia Digestion,Au,ppm,0.331904167,IND
OREAS 317,Aqua Regia Digestion,Ge,ppm,0.152489147,IND
OREAS 317,Aqua Regia Digestion,Pd,ppb,59.6,IND
OREAS 317,Aqua Regia Digestion,B,ppm,14.29666667,IND
OREAS 317,Aqua Regia Digestion,Na,wt.%,0.01264249,IND
OREAS 317,Aqua Regia Digestion,Pt,ppb,< 5,IND
OREAS 317,Aqua Regia Digestion,Ba,wt.%,0.001287944,IND
OREAS 317,Aqua Regia Digestion,Nb,ppm,0.190166667,IND
OREAS 34h,Acid Digestion (no HF),Al,wt.%,0.17875,IND
OREAS 34h,Acid Digestion (no HF),Ga,ppm,< 50,IND
OREAS 34h,Acid Digestion (no HF),Sn,ppm,< 100,IND
OREAS 34h,Acid Digestion (no HF),B,ppm,< 10,IND
OREAS 34h,Acid Digestion (no HF),Hg,ppm,1.94255625,IND
OREAS 34h,Acid Digestion (no HF),Sr,ppm,70.875,IND
OREAS 34h,Acid Digestion (no HF),Ba,ppm,2527.737088,IND
OREAS 34h,Acid Digestion (no HF),K,wt.%,0.083125,IND
OREAS 34h,Acid Digestion (no HF),Th,ppm,< 100,IND
OREAS 34h,Acid Digestion (no HF),Be,ppm,< 5,IND
OREAS 34h,Acid Digestion (no HF),La,ppm,< 50,IND
OREAS 34h,Acid Digestion (no HF),Ti,wt.%,< 0.05,IND
OREAS 34h,Acid Digestion (no HF),Bi,ppm,6.8246345,IND
OREAS 34h,Acid Digestion (no HF),Mo,ppm,17.95383002,IND
OREAS 34h,Acid Digestion (no HF),U,ppm,< 50,IND
OREAS 34h,Acid Digestion (no HF),Ce,ppm,10,IND
OREAS 34h,Acid Digestion (no HF),Na,wt.%,0.055,IND
OREAS 34h,Acid Digestion (no HF),V,ppm,5.6875,IND
OREAS 34h,Acid Digestion (no HF),Cr,ppm,15.94196429,IND
OREAS 34h,Acid Digestion (no HF),Sc,ppm,< 5,IND
OREAS 34h,Acid Digestion (no HF),W,ppm,< 50,IND
OREAS 34h,Peroxide Fusion ICP*,Al,wt.%,0.614580577,IND
OREAS 34h,Peroxide Fusion ICP*,Cr,ppm,< 50,IND
OREAS 34h,Peroxide Fusion ICP*,S,wt.%,30.55,IND
OREAS 34h,Peroxide Fusion ICP*,Ba,ppm,2369.71875,IND
OREAS 34h,Peroxide Fusion ICP*,K,wt.%,0.3125,IND
OREAS 34h,Peroxide Fusion ICP*,Sb,ppm,4.06875,IND
OREAS 34h,Peroxide Fusion ICP*,Ca,wt.%,9.009612636,IND
OREAS 34h,Peroxide Fusion ICP*,Mn,ppm,466.6201983,IND
OREAS 34h,Peroxide Fusion ICP*,Si,wt.%,2.07671092,IND
OREAS 34h,Peroxide Fusion ICP*,Cd,ppm,197.4375,IND
OREAS 34h,Peroxide Fusion ICP*,P,ppm,230.6560606,IND
OREAS 34h,Peroxide Fusion ICP*,Ti,wt.%,0.035969067,IND
OREAS 34i,Acid Digestion (no HF),Al,wt.%,0.304821429,IND
OREAS 34i,Acid Digestion (no HF),Hg,ppm,1.161245833,IND
OREAS 34i,Acid Digestion (no HF),Sr,ppm,87.58928571,IND
OREAS 34i,Acid Digestion (no HF),B,ppm,< 10,IND
OREAS 34i,Acid Digestion (no HF),K,wt.%,0.1059375,IND
OREAS 34i,Acid Digestion (no HF),Th,ppm,< 100,IND
OREAS 34i,Acid Digestion (no HF),Ba,ppm,2462.778504,IND
OREAS 34i,Acid Digestion (no HF),La,ppm,< 50,IND
OREAS 34i,Acid Digestion (no HF),Ti,wt.%,< 0.05,IND
OREAS 34i,Acid Digestion (no HF),Be,ppm,< 5,IND
OREAS 34i,Acid Digestion (no HF),Mo,ppm,14.16450716,IND
OREAS 34i,Acid Digestion (no HF),U,ppm,< 50,IND
OREAS 34i,Acid Digestion (no HF),Bi,ppm,5.135053333,IND
